store_id,customer_id,product_id,product_category,date,amount,single_price,transaction_id
Store 08,Customer 1942,58558.0,Books,2006-12-10 07:00:00,2.0,28.3,6990.0
Store 02,Customer 698,62945.0,Health,2008-11-07 07:00:00,9.0,63.1,6991.0
Store 14,Customer 1185,25222.0,Clothing,2006-10-11 07:00:00,5.0,88.1,6992.0
Store 12,Customer 1520,91636.0,Electronics,2008-05-29 07:00:00,2.0,34.9,6993.0
Store 11,Customer 601,72339.0,Sports,2005-04-07 07:00:00,7.0,11.8,6994.0
Store 06,Customer 1350,49650.0,Home/Garden,2008-05-31 07:00:00,7.0,39.2,6995.0
Store 03,Customer 1433,13467.0,Electronics,2005-08-09 07:00:00,9.0,80.1,6996.0
Store 15,Customer 1136,49960.0,Electronics,2005-11-03 07:00:00,3.0,52.4,6997.0
Store 10,Customer 1090,69209.0,Clothing,2007-12-21 07:00:00,5.0,63.9,6998.0
Store 13,Customer 1304,23985.0,Sports,2007-02-22 07:00:00,3.0,55.5,6999.0
Store 03,Customer 526,46698.0,Books,2008-04-25 07:00:00,9.0,99.4,7000.0
Store 15,Customer 328,50926.0,Home/Garden,2008-06-16 07:00:00,6.0,80.2,7001.0
Store 10,Customer 47,55967.0,Books,2006-05-08 07:00:00,2.0,91.9,7002.0
Store 15,Customer 481,18477.0,Books,2005-02-20 07:00:00,1.0,35.6,7003.0
Store 06,Customer 1810,59819.0,Health,2008-10-13 07:00:00,2.0,12.5,7004.0
Store 10,Customer 761,65770.0,Home/Garden,2007-10-23 07:00:00,2.0,86.8,7005.0
Store 10,Customer 617,42327.0,Electronics,2006-06-04 07:00:00,7.0,38.1,7006.0
Store 10,Customer 1029,34198.0,Home/Garden,2005-05-16 07:00:00,7.0,16.8,7007.0
Store 09,Customer 1101,82477.0,Movies,2006-09-11 07:00:00,5.0,86.0,7008.0
Store 09,Customer 1375,81938.0,Movies,2007-08-20 07:00:00,5.0,96.2,7009.0
Store 08,Customer 1345,57330.0,Toys,2005-10-23 07:00:00,2.0,44.0,7010.0
Store 06,Customer 782,77592.0,Health,2006-07-29 07:00:00,1.0,54.8,7011.0
Store 05,Customer 1286,72226.0,Home/Garden,2007-05-14 07:00:00,1.0,52.3,7012.0
Store 11,Customer 96,43756.0,Home/Garden,2005-07-05 07:00:00,3.0,22.9,7013.0
Store 08,Customer 919,76328.0,Books,2008-10-30 07:00:00,9.0,94.2,7014.0
Store 11,Customer 942,74422.0,Electronics,2006-11-18 07:00:00,3.0,95.2,7015.0
Store 15,Customer 1822,37896.0,Home/Garden,2007-12-13 07:00:00,3.0,87.4,7016.0
Store 15,Customer 609,68577.0,Sports,2007-03-26 07:00:00,9.0,11.0,7017.0
Store 13,Customer 1703,54723.0,Toys,2006-09-25 07:00:00,7.0,98.0,7018.0
Store 08,Customer 548,79425.0,Toys,2007-05-22 07:00:00,4.0,97.8,7019.0
Store 11,Customer 1690,90535.0,Health,2006-07-30 07:00:00,6.0,54.2,7020.0
Store 11,Customer 18,52044.0,Books,2008-09-11 07:00:00,1.0,69.1,7021.0
Store 04,Customer 674,42698.0,Movies,2006-08-01 07:00:00,1.0,35.7,7022.0
Store 12,Customer 392,75171.0,Books,2007-01-10 07:00:00,3.0,64.1,7023.0
Store 01,Customer 860,61110.0,Books,2007-03-25 07:00:00,5.0,75.6,7024.0
Store 10,Customer 553,50259.0,Toys,2006-08-25 07:00:00,2.0,17.9,7025.0
Store 03,Customer 1990,81451.0,Sports,2006-10-13 07:00:00,5.0,56.8,7026.0
Store 15,Customer 1488,83900.0,Electronics,2007-01-16 07:00:00,5.0,60.0,7027.0
Store 04,Customer 286,48840.0,Home/Garden,2006-07-10 07:00:00,3.0,55.2,7028.0
Store 03,Customer 1196,88656.0,Home/Garden,2005-09-13 07:00:00,3.0,99.3,7029.0
Store 09,Customer 1179,60656.0,Books,2005-09-13 07:00:00,8.0,46.7,7030.0
Store 04,Customer 820,51816.0,Clothing,2008-05-03 07:00:00,9.0,18.3,7031.0
Store 07,Customer 892,57043.0,Electronics,2006-10-14 07:00:00,3.0,15.8,7032.0
Store 04,Customer 1495,93564.0,Books,2006-05-25 07:00:00,2.0,50.2,7033.0
Store 07,Customer 251,25524.0,Clothing,2006-12-07 07:00:00,8.0,66.0,7034.0
Store 12,Customer 638,91243.0,Books,2007-01-31 07:00:00,4.0,62.3,7035.0
Store 05,Customer 1596,34000.0,Home/Garden,2006-07-26 07:00:00,7.0,54.5,7036.0
Store 06,Customer 349,21864.0,Home/Garden,2007-09-10 07:00:00,9.0,93.3,7037.0
Store 06,Customer 108,57423.0,Books,2005-02-13 07:00:00,5.0,71.9,7038.0
Store 05,Customer 603,31833.0,Electronics,2006-08-31 07:00:00,4.0,83.2,7039.0
Store 08,Customer 668,69086.0,Sports,2006-08-10 07:00:00,3.0,73.5,7040.0
Store 14,Customer 187,90857.0,Movies,2007-06-15 07:00:00,6.0,55.9,7041.0
Store 12,Customer 1996,45292.0,Electronics,2005-06-13 07:00:00,5.0,70.4,7042.0
Store 01,Customer 526,31477.0,Health,2008-11-16 07:00:00,3.0,84.1,7043.0
Store 01,Customer 1016,43921.0,Books,2008-06-02 07:00:00,1.0,98.1,7044.0
Store 10,Customer 903,69503.0,Books,2008-06-02 07:00:00,2.0,63.2,7045.0
Store 03,Customer 393,33851.0,Health,2008-10-15 07:00:00,5.0,76.8,7046.0
Store 08,Customer 387,71637.0,Electronics,2006-11-28 07:00:00,8.0,50.4,7047.0
Store 03,Customer 1590,77608.0,Sports,2005-07-29 07:00:00,4.0,76.7,7048.0
Store 13,Customer 1527,62209.0,Clothing,2006-10-06 07:00:00,1.0,80.0,7049.0
Store 10,Customer 1740,41090.0,Toys,2006-04-27 07:00:00,7.0,69.4,7050.0
Store 11,Customer 1008,71408.0,Health,2006-08-27 07:00:00,6.0,66.4,7051.0
Store 02,Customer 768,98859.0,Clothing,2005-09-09 07:00:00,7.0,57.8,7052.0
Store 06,Customer 1182,88696.0,Electronics,2008-02-16 07:00:00,7.0,35.3,7053.0
Store 08,Customer 1985,85934.0,Movies,2006-02-11 07:00:00,6.0,52.7,7054.0
Store 11,Customer 871,50246.0,Health,2008-05-12 07:00:00,8.0,34.9,7055.0
Store 14,Customer 1148,35362.0,Books,2007-05-07 07:00:00,1.0,82.7,7056.0
Store 14,Customer 1057,23190.0,Electronics,2006-06-18 07:00:00,2.0,49.9,7057.0
Store 13,Customer 1669,73607.0,Toys,2008-09-16 07:00:00,3.0,94.9,7058.0
Store 07,Customer 744,36745.0,Health,2006-01-29 07:00:00,7.0,20.8,7059.0
Store 01,Customer 1931,45075.0,Sports,2006-02-04 07:00:00,3.0,65.6,7060.0
Store 02,Customer 215,23091.0,Sports,2005-05-22 07:00:00,7.0,57.7,7061.0
Store 13,Customer 60,50177.0,Health,2008-03-09 07:00:00,2.0,38.8,7062.0
Store 02,Customer 1714,88813.0,Home/Garden,2005-05-25 07:00:00,2.0,88.6,7063.0
Store 15,Customer 315,39971.0,Home/Garden,2006-08-27 07:00:00,5.0,89.5,7064.0
Store 08,Customer 1166,10931.0,Movies,2007-01-07 07:00:00,7.0,58.6,7065.0
Store 12,Customer 1773,72622.0,Books,2006-11-25 07:00:00,5.0,88.8,7066.0
Store 01,Customer 138,76312.0,Toys,2007-10-27 07:00:00,7.0,47.2,7067.0
Store 10,Customer 1547,82124.0,Toys,2007-04-02 07:00:00,6.0,52.1,7068.0
Store 07,Customer 409,18791.0,Electronics,2007-08-22 07:00:00,9.0,93.2,7069.0
Store 11,Customer 332,64624.0,Movies,2005-10-25 07:00:00,6.0,30.2,7070.0
Store 09,Customer 1620,17287.0,Electronics,2008-05-07 07:00:00,2.0,84.8,7071.0
Store 07,Customer 1034,63519.0,Sports,2006-11-23 07:00:00,1.0,56.7,7072.0
Store 09,Customer 1943,20478.0,Books,2006-01-29 07:00:00,3.0,42.4,7073.0
Store 05,Customer 1187,63004.0,Toys,2008-01-16 07:00:00,6.0,71.2,7074.0
Store 06,Customer 1598,61311.0,Movies,2008-09-26 07:00:00,3.0,16.3,7075.0
Store 12,Customer 700,29424.0,Books,2005-02-16 07:00:00,1.0,53.4,7076.0
Store 03,Customer 1327,76662.0,Books,2007-04-07 07:00:00,5.0,54.0,7077.0
Store 11,Customer 1517,88058.0,Books,2008-04-10 07:00:00,6.0,38.9,7078.0
Store 02,Customer 1435,42508.0,Books,2008-11-22 07:00:00,1.0,61.0,7079.0
Store 05,Customer 570,70608.0,Movies,2005-12-20 07:00:00,2.0,52.2,7080.0
Store 09,Customer 807,85989.0,Movies,2007-04-05 07:00:00,7.0,94.7,7081.0
Store 13,Customer 433,92664.0,Movies,2006-02-16 07:00:00,9.0,66.7,7082.0
Store 10,Customer 924,16234.0,Health,2006-10-12 07:00:00,5.0,87.0,7083.0
Store 15,Customer 1700,55912.0,Electronics,2008-05-10 07:00:00,4.0,15.0,7084.0
Store 13,Customer 1956,99918.0,Sports,2008-08-23 07:00:00,6.0,43.0,7085.0
Store 05,Customer 711,70590.0,Home/Garden,2006-10-20 07:00:00,2.0,67.0,7086.0
Store 06,Customer 1051,29068.0,Health,2007-12-03 07:00:00,5.0,47.4,7087.0
Store 01,Customer 1718,27616.0,Books,2008-09-12 07:00:00,6.0,74.7,7088.0
Store 03,Customer 875,42818.0,Toys,2005-12-14 07:00:00,4.0,48.1,7089.0
Store 11,Customer 1721,25724.0,Clothing,2006-08-14 07:00:00,5.0,84.3,7090.0
Store 01,Customer 1601,41821.0,Health,2006-07-29 07:00:00,3.0,69.3,7091.0
Store 07,Customer 1507,69135.0,Electronics,2006-04-09 07:00:00,8.0,80.4,7092.0
Store 12,Customer 965,36533.0,Movies,2006-07-21 07:00:00,1.0,93.7,7093.0
Store 09,Customer 1241,23439.0,Home/Garden,2005-08-02 07:00:00,2.0,43.7,7094.0
Store 11,Customer 1959,96435.0,Electronics,2006-10-23 07:00:00,3.0,29.0,7095.0
Store 05,Customer 1425,58284.0,Health,2006-07-25 07:00:00,4.0,27.1,7096.0
Store 04,Customer 432,31897.0,Home/Garden,2008-03-22 07:00:00,2.0,21.1,7097.0
Store 03,Customer 90,38050.0,Health,2006-12-13 07:00:00,3.0,45.4,7098.0
Store 15,Customer 536,28762.0,Home/Garden,2007-03-14 07:00:00,8.0,77.2,7099.0
Store 06,Customer 978,52323.0,Electronics,2008-07-09 07:00:00,7.0,70.3,7100.0
Store 01,Customer 433,95673.0,Electronics,2007-10-30 07:00:00,7.0,49.3,7101.0
Store 11,Customer 445,75424.0,Movies,2007-10-19 07:00:00,2.0,59.2,7102.0
Store 01,Customer 1028,72900.0,Health,2008-02-22 07:00:00,7.0,35.1,7103.0
Store 12,Customer 1436,91155.0,Electronics,2006-05-01 07:00:00,2.0,83.6,7104.0
Store 10,Customer 1592,56198.0,Electronics,2005-03-06 07:00:00,5.0,39.2,7105.0
Store 09,Customer 1818,73463.0,Electronics,2007-11-05 07:00:00,4.0,94.1,7106.0
Store 10,Customer 1361,95466.0,Health,2007-10-12 07:00:00,4.0,99.7,7107.0
Store 06,Customer 646,94371.0,Health,2007-10-24 07:00:00,4.0,44.4,7108.0
Store 11,Customer 172,67559.0,Movies,2006-03-16 07:00:00,8.0,82.1,7109.0
Store 14,Customer 1864,28344.0,Toys,2007-04-07 07:00:00,3.0,67.0,7110.0
Store 15,Customer 1548,80510.0,Sports,2005-04-06 07:00:00,1.0,35.9,7111.0
Store 09,Customer 431,19684.0,Sports,2006-09-15 07:00:00,8.0,32.6,7112.0
Store 12,Customer 68,56048.0,Toys,2005-05-29 07:00:00,4.0,84.8,7113.0
Store 13,Customer 1386,82474.0,Electronics,2008-04-18 07:00:00,2.0,49.8,7114.0
Store 03,Customer 701,52705.0,Toys,2006-05-10 07:00:00,8.0,61.1,7115.0
Store 04,Customer 1228,14994.0,Books,2006-03-27 07:00:00,4.0,60.2,7116.0
Store 13,Customer 23,50083.0,Sports,2007-03-13 07:00:00,3.0,17.7,7117.0
Store 11,Customer 584,83694.0,Electronics,2005-05-07 07:00:00,6.0,20.4,7118.0
Store 12,Customer 1320,25500.0,Home/Garden,2006-01-10 07:00:00,5.0,75.6,7119.0
Store 08,Customer 477,74067.0,Health,2005-04-11 07:00:00,1.0,23.3,7120.0
Store 07,Customer 443,29371.0,Toys,2005-08-20 07:00:00,8.0,61.2,7121.0
Store 06,Customer 327,83549.0,Toys,2005-08-14 07:00:00,2.0,70.7,7122.0
Store 12,Customer 1215,27484.0,Movies,2007-06-19 07:00:00,1.0,56.0,7123.0
Store 08,Customer 667,54290.0,Electronics,2006-06-03 07:00:00,9.0,91.2,7124.0
Store 14,Customer 713,29690.0,Clothing,2005-10-17 07:00:00,2.0,88.6,7125.0
Store 06,Customer 326,29454.0,Health,2008-02-01 07:00:00,2.0,50.0,7126.0
Store 08,Customer 1381,33726.0,Toys,2005-08-10 07:00:00,4.0,87.4,7127.0
Store 15,Customer 1250,26885.0,Electronics,2008-08-03 07:00:00,9.0,94.6,7128.0
Store 14,Customer 929,18943.0,Clothing,2005-02-14 07:00:00,2.0,67.8,7129.0
Store 15,Customer 69,55395.0,Electronics,2005-06-08 07:00:00,3.0,28.6,7130.0
Store 08,Customer 220,46916.0,Electronics,2006-05-26 07:00:00,1.0,27.6,7131.0
Store 05,Customer 855,82728.0,Sports,2008-07-23 07:00:00,4.0,18.8,7132.0
Store 01,Customer 1529,95636.0,Electronics,2005-12-03 07:00:00,9.0,75.3,7133.0
Store 13,Customer 1827,89650.0,Toys,2006-05-16 07:00:00,6.0,86.1,7134.0
Store 12,Customer 591,38514.0,Health,2005-03-09 07:00:00,2.0,84.7,7135.0
Store 07,Customer 1750,39502.0,Home/Garden,2006-05-06 07:00:00,4.0,95.0,7136.0
Store 06,Customer 816,54596.0,Books,2007-07-11 07:00:00,6.0,56.9,7137.0
Store 15,Customer 1124,86912.0,Toys,2006-02-17 07:00:00,9.0,95.9,7138.0
Store 01,Customer 1868,68874.0,Toys,2005-03-21 07:00:00,6.0,14.9,7139.0
Store 09,Customer 1850,93966.0,Sports,2006-10-01 07:00:00,3.0,62.3,7140.0
Store 06,Customer 289,86006.0,Movies,2006-05-18 07:00:00,1.0,63.0,7141.0
Store 08,Customer 1661,54617.0,Books,2005-12-06 07:00:00,1.0,14.4,7142.0
Store 12,Customer 873,56688.0,Movies,2005-09-27 07:00:00,1.0,41.7,7143.0
Store 13,Customer 856,27401.0,Toys,2006-06-18 07:00:00,6.0,93.0,7144.0
Store 13,Customer 835,73144.0,Clothing,2006-02-28 07:00:00,2.0,31.2,7145.0
Store 04,Customer 1901,61452.0,Electronics,2007-06-03 07:00:00,8.0,10.8,7146.0
Store 13,Customer 199,46154.0,Home/Garden,2008-01-11 07:00:00,6.0,16.7,7147.0
Store 05,Customer 1578,99340.0,Clothing,2007-03-12 07:00:00,7.0,86.1,7148.0
Store 06,Customer 1516,30361.0,Clothing,2006-01-19 07:00:00,5.0,20.3,7149.0
Store 02,Customer 1961,21314.0,Toys,2005-06-23 07:00:00,9.0,64.6,7150.0
Store 06,Customer 1842,57623.0,Sports,2005-03-07 07:00:00,8.0,73.9,7151.0
Store 06,Customer 1573,80928.0,Health,2005-09-12 07:00:00,9.0,56.1,7152.0
Store 01,Customer 725,36852.0,Books,2008-05-01 07:00:00,2.0,82.4,7153.0
Store 01,Customer 1187,34671.0,Electronics,2008-08-06 07:00:00,7.0,11.5,7154.0
Store 13,Customer 103,25578.0,Health,2008-06-16 07:00:00,8.0,66.1,7155.0
Store 10,Customer 1400,32510.0,Books,2005-02-20 07:00:00,6.0,34.4,7156.0
Store 08,Customer 1592,42086.0,Health,2008-03-24 07:00:00,4.0,59.5,7157.0
Store 08,Customer 1063,90977.0,Toys,2006-04-07 07:00:00,8.0,97.6,7158.0
Store 03,Customer 1457,46451.0,Health,2006-01-24 07:00:00,7.0,20.5,7159.0
Store 13,Customer 753,68335.0,Health,2005-11-20 07:00:00,2.0,53.2,7160.0
Store 10,Customer 1814,30172.0,Health,2006-08-22 07:00:00,8.0,42.2,7161.0
Store 03,Customer 1796,98934.0,Clothing,2007-03-18 07:00:00,9.0,25.6,7162.0
Store 10,Customer 60,16585.0,Books,2005-12-25 07:00:00,2.0,76.5,7163.0
Store 06,Customer 1052,89633.0,Health,2005-05-28 07:00:00,1.0,45.9,7164.0
Store 03,Customer 709,96300.0,Home/Garden,2008-06-19 07:00:00,1.0,14.7,7165.0
Store 08,Customer 1187,14505.0,Electronics,2008-04-29 07:00:00,6.0,91.3,7166.0
Store 06,Customer 154,87432.0,Electronics,2007-05-18 07:00:00,1.0,45.9,7167.0
Store 09,Customer 282,95717.0,Books,2006-04-25 07:00:00,4.0,45.4,7168.0
Store 10,Customer 5,78397.0,Movies,2005-11-20 07:00:00,5.0,85.4,7169.0
Store 04,Customer 1110,82860.0,Clothing,2007-04-10 07:00:00,3.0,21.8,7170.0
Store 03,Customer 1698,67027.0,Sports,2005-02-01 07:00:00,2.0,72.4,7171.0
Store 07,Customer 1931,52085.0,Health,2005-07-26 07:00:00,6.0,30.2,7172.0
Store 03,Customer 1139,66581.0,Books,2007-02-12 07:00:00,2.0,12.8,7173.0
Store 13,Customer 1040,72960.0,Health,2005-06-30 07:00:00,1.0,15.6,7174.0
Store 03,Customer 613,12997.0,Books,2006-10-18 07:00:00,1.0,83.9,7175.0
Store 10,Customer 1338,56226.0,Clothing,2008-02-12 07:00:00,9.0,22.0,7176.0
Store 01,Customer 1574,75022.0,Toys,2008-06-12 07:00:00,7.0,51.2,7177.0
Store 10,Customer 108,45889.0,Sports,2005-07-22 07:00:00,8.0,78.4,7178.0
Store 10,Customer 1148,17561.0,Toys,2006-10-19 07:00:00,3.0,78.4,7179.0
Store 08,Customer 1475,71003.0,Sports,2005-03-27 07:00:00,3.0,39.1,7180.0
Store 10,Customer 1159,88470.0,Movies,2007-04-20 07:00:00,1.0,42.6,7181.0
Store 11,Customer 636,13295.0,Health,2007-02-26 07:00:00,6.0,95.1,7182.0
Store 04,Customer 1774,14595.0,Home/Garden,2007-04-21 07:00:00,7.0,39.9,7183.0
Store 11,Customer 1187,44170.0,Home/Garden,2005-11-27 07:00:00,4.0,66.7,7184.0
Store 14,Customer 94,81602.0,Sports,2007-02-08 07:00:00,5.0,63.9,7185.0
Store 08,Customer 256,68518.0,Movies,2005-04-17 07:00:00,9.0,76.4,7186.0
Store 14,Customer 1293,94426.0,Sports,2008-09-16 07:00:00,3.0,42.9,7187.0
Store 15,Customer 172,14792.0,Clothing,2008-04-12 07:00:00,4.0,60.0,7188.0
Store 01,Customer 1046,95581.0,Electronics,2007-04-06 07:00:00,1.0,22.5,7189.0
Store 12,Customer 1409,46302.0,Electronics,2005-04-06 07:00:00,3.0,37.3,7190.0
Store 13,Customer 415,61797.0,Home/Garden,2007-03-18 07:00:00,5.0,94.4,7191.0
Store 13,Customer 1346,23136.0,Sports,2005-07-07 07:00:00,1.0,43.3,7192.0
Store 09,Customer 82,84722.0,Electronics,2008-01-07 07:00:00,6.0,24.0,7193.0
Store 01,Customer 408,34350.0,Health,2006-12-20 07:00:00,8.0,46.1,7194.0
Store 01,Customer 41,56815.0,Books,2005-12-18 07:00:00,8.0,51.8,7195.0
Store 01,Customer 630,64432.0,Home/Garden,2006-11-06 07:00:00,4.0,72.3,7196.0
Store 09,Customer 824,56867.0,Health,2007-01-27 07:00:00,6.0,95.2,7197.0
Store 08,Customer 831,45867.0,Home/Garden,2006-11-15 07:00:00,3.0,40.9,7198.0
Store 01,Customer 1671,71431.0,Clothing,2005-07-31 07:00:00,3.0,96.5,7199.0
Store 14,Customer 270,40635.0,Books,2007-10-04 07:00:00,2.0,49.9,7200.0
Store 12,Customer 203,84965.0,Sports,2006-10-24 07:00:00,4.0,92.8,7201.0
Store 01,Customer 1924,12830.0,Health,2005-02-10 07:00:00,7.0,24.1,7202.0
Store 08,Customer 1416,98760.0,Clothing,2008-09-21 07:00:00,4.0,83.4,7203.0
Store 15,Customer 63,41915.0,Health,2008-03-23 07:00:00,4.0,58.1,7204.0
Store 04,Customer 1414,39673.0,Health,2008-10-24 07:00:00,2.0,55.1,7205.0
Store 06,Customer 1365,23603.0,Electronics,2007-04-20 07:00:00,9.0,89.2,7206.0
Store 03,Customer 1734,77409.0,Electronics,2006-11-23 07:00:00,3.0,89.0,7207.0
Store 12,Customer 616,73460.0,Toys,2008-03-10 07:00:00,1.0,48.5,7208.0
Store 14,Customer 1811,44073.0,Movies,2005-03-06 07:00:00,5.0,10.3,7209.0
Store 11,Customer 1020,96749.0,Toys,2006-07-16 07:00:00,9.0,97.9,7210.0
Store 13,Customer 883,27666.0,Books,2008-01-18 07:00:00,5.0,13.6,7211.0
Store 08,Customer 492,25907.0,Home/Garden,2007-11-15 07:00:00,9.0,98.5,7212.0
Store 13,Customer 876,41325.0,Books,2007-07-20 07:00:00,8.0,90.6,7213.0
Store 09,Customer 1687,64807.0,Electronics,2006-01-01 07:00:00,6.0,49.9,7214.0
Store 07,Customer 270,10771.0,Toys,2005-07-11 07:00:00,2.0,19.4,7215.0
Store 12,Customer 490,67893.0,Electronics,2006-02-27 07:00:00,5.0,92.8,7216.0
Store 01,Customer 329,58008.0,Clothing,2005-02-27 07:00:00,3.0,89.9,7217.0
Store 09,Customer 1619,20149.0,Sports,2006-03-28 07:00:00,9.0,30.7,7218.0
Store 06,Customer 244,89506.0,Books,2006-12-24 07:00:00,6.0,78.1,7219.0
Store 01,Customer 108,82163.0,Books,2006-11-09 07:00:00,1.0,18.8,7220.0
Store 13,Customer 1367,54564.0,Electronics,2005-04-01 07:00:00,4.0,65.0,7221.0
Store 02,Customer 1654,13320.0,Books,2008-05-21 07:00:00,3.0,22.1,7222.0
Store 05,Customer 771,38584.0,Sports,2006-03-29 07:00:00,1.0,58.8,7223.0
Store 15,Customer 762,52875.0,Home/Garden,2007-12-21 07:00:00,7.0,41.0,7224.0
Store 15,Customer 521,16278.0,Health,2005-06-03 07:00:00,6.0,30.6,7225.0
Store 06,Customer 232,45744.0,Clothing,2006-07-10 07:00:00,2.0,20.8,7226.0
Store 01,Customer 250,87880.0,Clothing,2005-12-01 07:00:00,1.0,86.6,7227.0
Store 15,Customer 362,64954.0,Toys,2006-10-31 07:00:00,8.0,42.2,7228.0
Store 11,Customer 935,29166.0,Health,2005-07-06 07:00:00,9.0,92.0,7229.0
Store 10,Customer 1357,75547.0,Health,2005-12-30 07:00:00,5.0,67.3,7230.0
Store 11,Customer 315,49525.0,Sports,2008-05-24 07:00:00,8.0,97.0,7231.0
Store 15,Customer 214,71268.0,Toys,2006-04-13 07:00:00,3.0,58.6,7232.0
Store 01,Customer 612,24623.0,Home/Garden,2006-12-21 07:00:00,5.0,23.9,7233.0
Store 09,Customer 801,62283.0,Movies,2007-07-23 07:00:00,4.0,55.9,7234.0
Store 10,Customer 1170,34111.0,Health,2005-11-18 07:00:00,7.0,90.7,7235.0
Store 05,Customer 1193,92789.0,Electronics,2007-06-18 07:00:00,3.0,30.1,7236.0
Store 07,Customer 702,33159.0,Movies,2007-10-25 07:00:00,4.0,29.1,7237.0
Store 08,Customer 32,34645.0,Clothing,2008-03-15 07:00:00,3.0,42.4,7238.0
Store 05,Customer 1135,60153.0,Movies,2008-02-19 07:00:00,9.0,40.9,7239.0
Store 14,Customer 982,95489.0,Health,2005-03-27 07:00:00,4.0,74.9,7240.0
Store 12,Customer 1966,85723.0,Toys,2007-02-25 07:00:00,6.0,45.2,7241.0
Store 05,Customer 960,38069.0,Movies,2006-11-09 07:00:00,4.0,82.3,7242.0
Store 13,Customer 1422,28025.0,Movies,2008-04-29 07:00:00,5.0,18.2,7243.0
Store 15,Customer 439,76776.0,Books,2007-12-29 07:00:00,8.0,64.9,7244.0
Store 12,Customer 302,85394.0,Sports,2006-03-26 07:00:00,8.0,60.0,7245.0
Store 08,Customer 509,74655.0,Health,2008-08-18 07:00:00,3.0,26.4,7246.0
Store 11,Customer 1015,87308.0,Electronics,2006-12-08 07:00:00,3.0,97.8,7247.0
Store 09,Customer 1103,79109.0,Sports,2005-04-08 07:00:00,7.0,64.8,7248.0
Store 12,Customer 1322,14011.0,Clothing,2008-06-12 07:00:00,2.0,32.2,7249.0
Store 08,Customer 1728,75760.0,Sports,2008-09-02 07:00:00,1.0,85.8,7250.0
Store 05,Customer 1233,71172.0,Clothing,2005-03-24 07:00:00,4.0,64.3,7251.0
Store 14,Customer 188,40965.0,Movies,2007-02-17 07:00:00,7.0,15.8,7252.0
Store 12,Customer 958,13693.0,Movies,2008-01-08 07:00:00,8.0,40.8,7253.0
Store 08,Customer 924,38499.0,Sports,2005-08-08 07:00:00,8.0,63.2,7254.0
Store 09,Customer 1825,92097.0,Sports,2008-06-27 07:00:00,5.0,97.0,7255.0
Store 14,Customer 252,32804.0,Sports,2006-08-09 07:00:00,9.0,93.2,7256.0
Store 02,Customer 303,40939.0,Books,2008-07-26 07:00:00,7.0,23.5,7257.0
Store 01,Customer 1734,98991.0,Electronics,2006-07-18 07:00:00,3.0,51.7,7258.0
Store 04,Customer 112,17146.0,Health,2007-02-14 07:00:00,8.0,17.7,7259.0
Store 15,Customer 618,63682.0,Toys,2006-11-18 07:00:00,3.0,34.5,7260.0
Store 11,Customer 1142,61762.0,Books,2007-10-13 07:00:00,3.0,16.2,7261.0
Store 01,Customer 912,61628.0,Movies,2008-02-12 07:00:00,9.0,39.6,7262.0
Store 03,Customer 571,62262.0,Home/Garden,2005-06-23 07:00:00,9.0,86.8,7263.0
Store 03,Customer 1861,36164.0,Movies,2007-10-10 07:00:00,1.0,96.4,7264.0
Store 11,Customer 902,76160.0,Sports,2008-03-27 07:00:00,7.0,24.1,7265.0
Store 14,Customer 530,94342.0,Home/Garden,2005-07-10 07:00:00,4.0,54.1,7266.0
Store 15,Customer 963,38122.0,Health,2008-07-06 07:00:00,7.0,33.6,7267.0
Store 09,Customer 1628,22071.0,Sports,2007-03-21 07:00:00,8.0,99.0,7268.0
Store 11,Customer 510,34434.0,Clothing,2008-04-06 07:00:00,3.0,93.6,7269.0
Store 10,Customer 997,71738.0,Electronics,2005-08-24 07:00:00,4.0,84.9,7270.0
Store 09,Customer 755,69952.0,Sports,2006-04-21 07:00:00,3.0,47.3,7271.0
Store 05,Customer 1881,75775.0,Home/Garden,2006-01-24 07:00:00,9.0,69.7,7272.0
Store 12,Customer 377,46713.0,Sports,2008-07-12 07:00:00,2.0,63.7,7273.0
Store 03,Customer 685,77085.0,Sports,2007-12-11 07:00:00,2.0,49.4,7274.0
Store 15,Customer 577,28946.0,Electronics,2005-11-24 07:00:00,5.0,89.1,7275.0
Store 12,Customer 921,75885.0,Movies,2005-07-08 07:00:00,4.0,71.4,7276.0
Store 15,Customer 1522,14553.0,Health,2006-06-06 07:00:00,9.0,78.8,7277.0
Store 08,Customer 882,28635.0,Sports,2008-05-20 07:00:00,8.0,83.3,7278.0
Store 05,Customer 1006,47393.0,Home/Garden,2007-10-15 07:00:00,8.0,62.3,7279.0
Store 12,Customer 1237,79135.0,Health,2008-07-13 07:00:00,4.0,52.2,7280.0
Store 06,Customer 1493,51055.0,Toys,2008-03-12 07:00:00,4.0,83.8,7281.0
Store 08,Customer 314,69964.0,Books,2007-04-24 07:00:00,9.0,20.8,7282.0
Store 15,Customer 1559,20070.0,Movies,2006-01-26 07:00:00,2.0,13.7,7283.0
Store 06,Customer 1776,59632.0,Home/Garden,2007-07-29 07:00:00,5.0,92.3,7284.0
Store 03,Customer 913,53262.0,Home/Garden,2006-09-02 07:00:00,6.0,14.3,7285.0
Store 11,Customer 1734,79075.0,Electronics,2007-03-07 07:00:00,3.0,45.5,7286.0
Store 07,Customer 1533,40900.0,Movies,2007-07-16 07:00:00,4.0,20.3,7287.0
